comment_id,user_name,text_raw,source,like_counts,created_at
107,今天不吃晚饭呀,真的看的我太难受了啊啊啊啊姐姐快离婚,广东,8,24-11-1 23:56
108,季恋,姐姐一定要坚持离婚啊,陕西,10,24-10-20 14:34
109,最爱甄嬛传,姐你清醒一点！！早点离婚！没了他你的生活你的事业只会越来越好，不管孩子的男人真的很差劲很差劲，他配不上你！,安徽,4,24-10-19 02:00
110,ZenLezer,真的//@卞有钱ing:一直以为黄圣依是那种很聪明有心机的女生，看了再见爱人，才发现完全误会你了，只是长得很精明的样子，其实真的很温顺很有修养，不过杨子真的太表演型人格了！,北京,8,24-10-18 18:04
111,暴抱小雨,离吧，找个清爽的,北京,9,24-10-18 15:20
112,圆圆脑袋zzz,姐姐 离婚吧,浙江,7,24-11-1 22:52
113,小麻啵啵o,支持姐姐离婚复出！你的功夫和天仙配一直是我的白月光,江苏,5,24-10-25 12:48
114,荠麦青青p,如果你不离婚的话，我以后一定变成黑粉，枉我真情实感同情你这么惨，没想到一个愿打一个愿挨，什么锅配什么盖,北京,7,24-10-24 20:27
115,SY生如半夏,以前把你当赚钱的工具，现在你没商业价值了，觉得你没用了，还是他撑起整个家！这些年在你身上赚的钱他觉得是他的功劳,湖北,9,24-10-24 20:01
116,阿星猪猪,姐看了再见爱人，感觉你性格特别好，以前真是误会你了，别再喜欢这个人了，看看人家韦雪,浙江,7,24-10-23 21:13
117,蓟明钦2014__,以前看你对大儿子安迪的态度如同一个继母，对你狠的牙痒痒因为安迪太好了。如今看你是真可怜……善待大儿子离开有名无实的丈夫。,河北,5,24-10-21 12:56
118,尘埃落于西,圣依加油！你值得拥有美好的新生活,西班牙,4,24-10-20 16:19
119,happyxy1108,离婚吧你很棒！,福建,6,24-10-18 01:02
120,伊芙琳_y,一定要把钱找回来 然后离婚吧,山东,11,24-11-2 10:51
121,叮铛麻麻1372,明摆着利用你呀！圣衣！你清醒点！这么多年你挣的钱自己怎么能不知道挣了多少呢？这个男人还把你挣的钱拿去弄什么收藏！这节目看得我气死了！你清醒点呀！,四川,9,24-11-1 13:21
122,小超人的保护伞,额。。虽然感觉是剧本 到看了之后真的是生理反应觉得恶心。 完全就是pua，如果是按照剧本拍的那真的是恶心。。如果不是，觉得你好惨,贵州,8,24-10-25 21:54
123,宇光十色202008,吃点好的吃点好的,广东,6,24-10-25 09:54
